"DATE"	"TIME"	"FRAC_DAYS_SINCE_JAN1"	"FRAC_HRS_SINCE_JAN1"	"EPOCH_TIME"	"ALARM_STATUS"	"INST_STATUS"	"CavityPressure"	"CavityTemp"	"WarmBoxTemp"	"DasTemp"	"OutletValve"	"HR_12CH4"	"HR_12CH4_dry"	"HR_Delta_iCH4_Raw"	"HR_Delta_iCH4_30s"	"HR_Delta_iCH4_2min"	"HR_Delta_iCH4_5min"	"ChemDetect"	"H2O"	"X12CO2"	"X12CO2_dry"	"X13CO2"	"Delta_Raw_iCO2"	"Delta_30s_iCO2"	"Delta_2min_iCO2"	"Delta_5min_iCO2"
"2018-08-27"	"23:39:36.563"	238.65250653	5727.660157	1535413176.564	0	963	147.9994812	44.849021912	45.000083923	32	31761.119141	1.8748272029	1.8810211264	-38.375521126	-42.743341701	-43.164688781	-43.164688781	0	0.20995547784	385.39261191	386.80233192	4.2502430693	-22.162758327	-22.386505111	-24.83029227	-24.83029227
"2018-08-27"	"23:39:37.053"	238.6525122	5727.660293	1535413177.054	0	963	147.99225647	44.849021912	45.000083923	32	31752.332224	1.8748272029	1.8810211264	-38.375521126	-42.743341701	-43.164688781	-43.164688781	0	0.20995547784	385.39261191	386.80233192	4.2555433315	-20.943347186	-22.226154231	-24.552653335	-24.552653335
"2018-08-27"	"23:39:38.289"	238.6525265	5727.660636	1535413178.29	0	963	147.99924358	44.849021912	45.000083923	32.003255208	31756.587996	1.8799544978	1.886135877	-43.997891441	-42.237364312	-43.220235625	-43.220235625	0	0.20877039961	385.39261191	386.80233192	4.2555433315	-20.943347186	-22.226154231	-24.552653335	-24.552653335
"2018-08-27"	"23:39:39.548"	238.65254106	5727.660986	1535413179.548	0	963	148.00492468	44.84914823	45.000086159	32.001144689	31767.440169	1.8799544978	1.886135877	-43.997891441	-42.237364312	-43.220235625	-43.220235625	0	0.20877039961	385.39261191	386.80233192	4.2555433315	-20.943347186	-22.226154231	-24.552653335	-24.552653335
"2018-08-27"	"23:39:40.059"	238.65254698	5727.661128	1535413180.059	0	963	148.00660706	44.855918884	45.000205994	32.0625	31772.462891	1.8799544978	1.886135877	-43.997891441	-42.237364312	-43.220235625	-43.220235625	0	0.20877039961	385.6230397	387.02557785	4.257999451	-20.943347186	-22.226154231	-24.552653335	-24.552653335
"2018-08-27"	"23:39:40.556"	238.65255274	5727.661266	1535413180.557	0	963	148.00502668	44.855918884	45.000205994	32.0625	31772.211846	1.8799544978	1.886135877	-43.997891441	-42.237364312	-43.220235625	-43.220235625	0	0.20877039961	385.6230397	387.02557785	4.2568035904	-21.21831559	-21.99473411	-24.330364152	-24.330364152
"2018-08-27"	"23:39:41.783"	238.65256694	5727.661607	1535413181.784	0	963	148.00097373	44.855918884	45.000205994	32.0625	31770.312415	1.8780884233	1.8842284266	-38.808729078	-41.275932456	-42.944516466	-42.944516466	0	0.20892148196	385.6230397	387.02557785	4.2568035904	-21.21831559	-21.99473411	-24.330364152	-24.330364152
"2018-08-27"	"23:39:43.016"	238.65258122	5727.661949	1535413183.017	0	963	148.0031337	44.855918884	45.000205994	32.0625	31773.597599	1.8780884233	1.8842284266	-38.808729078	-41.275932456	-42.944516466	-42.944516466	0	0.20892148196	385.6230397	387.02557785	4.2568035904	-21.21831559	-21.99473411	-24.330364152	-24.330364152
"2018-08-27"	"23:39:43.519"	238.65258703	5727.662089	1535413183.519	0	963	148.00368309	44.855918884	45.000205994	32.0625	31774.32373	1.8780884233	1.8842284266	-38.808729078	-41.275932456	-42.944516466	-42.944516466	0	0.20892148196	385.68204672	387.08582193	4.2574662008	-21.21831559	-21.99473411	-24.330364152	-24.330364152
"2018-08-27"	"23:39:44.023"	238.65259286	5727.662229	1535413184.023	0	963	148.0047039	44.855918884	45.000205994	32.0625	31775.721068	1.8780884233	1.8842284266	-38.808729078	-41.275932456	-42.944516466	-42.944516466	0	0.20892148196	385.68204672	387.08582193	4.2556534853	-21.635054731	-21.923477048	-24.161907313	-24.161907313
"2018-08-27"	"23:39:45.250"	238.65260707	5727.66257	1535413185.251	0	963	148.00421616	44.85977211	45.000344849	32.0625	31777.949561	1.8833029244	1.8894645089	-42.19890398	-40.976872482	-42.900656908	-42.900656908	0	0.20791524461	385.68204672	387.08582193	4.2556534853	-21.635054731	-21.923477048	-24.161907313	-24.161907313
"2018-08-27"	"23:39:46.499"	238.65262152	5727.662916	1535413186.499	0	963	147.99875945	44.862693787	45.000450134	32.0625	31775.194182	1.8833029244	1.8894645089	-42.19890398	-40.976872482	-42.900656908	-42.900656908	0	0.20791524461	385.68204672	387.08582193	4.2556534853	-21.635054731	-21.923477048	-24.161907313	-24.161907313
"2018-08-27"	"23:39:47.006"	238.6526274	5727.663057	1535413187.007	0	963	147.99913025	44.862693787	45.000450134	32.0625	31774.949219	1.8833029244	1.8894645089	-42.19890398	-40.976872482	-42.900656908	-42.900656908	0	0.20791524461	384.99933437	386.39382959	4.2480456643	-21.635054731	-21.923477048	-24.161907313	-24.161907313
"2018-08-27"	"23:39:47.505"	238.65263316	5727.663196	1535413187.505	0	963	148.00205189	44.862693787	45.000450134	32.0625	31777.692608	1.8833029244	1.8894645089	-42.19890398	-40.976872482	-42.900656908	-42.900656908	0	0.20791524461	384.99933437	386.39382959	4.2592666045	-19.050766478	-21.259241466	-23.86125197	-23.86125197
"2018-08-27"	"23:39:48.744"	238.65264751	5727.66354	1535413188.745	0	963	148.00486504	44.862693787	45.000450134	32.0625	31783.783171	1.8644756888	1.8705458755	-34.243544783	-39.417165623	-42.419706234	-42.419706234	0	0.20721034635	384.99933437	386.39382959	4.2592666045	-19.050766478	-21.259241466	-23.86125197	-23.86125197
"2018-08-27"	"23:39:49.986"	238.65266189	5727.663885	1535413189.987	0	963	148.00102374	44.865972358	45.000527826	32.0625	31782.471197	1.8644756888	1.8705458755	-34.243544783	-39.417165623	-42.419706234	-42.419706234	0	0.20721034635	384.99933437	386.39382959	4.2592666045	-19.050766478	-21.259241466	-23.86125197	-23.86125197
"2018-08-27"	"23:39:50.483"	238.65266763	5727.664023	1535413190.483	0	963	148.00176144	44.869132996	45.000602722	32.0625	31783.401367	1.8644756888	1.8705458755	-34.243544783	-39.417165623	-42.419706234	-42.419706234	0	0.20721034635	385.25471941	386.64537067	4.2620393727	-19.050766478	-21.259241466	-23.86125197	-23.86125197
"2018-08-27"	"23:39:50.984"	238.65267344	5727.664162	1535413190.985	0	963	148.004803	44.869132996	45.000602722	32.0625	31787.483144	1.8644756888	1.8705458755	-34.243544783	-39.417165623	-42.419706234	-42.419706234	0	0.20721034635	385.25471941	386.64537067	4.2623147227	-18.987392042	-21.058954353	-23.590481974	-23.590481974
"2018-08-27"	"23:39:52.206"	238.65268757	5727.664502	1535413192.206	0	963	148.00239894	44.869132996	45.000602722	32.0625	31786.590873	1.8714364168	1.8775084291	-35.749821168	-38.53719859	-42.068659652	-42.068659652	0	0.20618764781	385.25471941	386.64537067	4.2623147227	-18.987392042	-21.058954353	-23.590481974	-23.590481974
"2018-08-27"	"23:39:53.437"	238.65270182	5727.664844	1535413193.437	0	963	148.00173067	44.869132996	45.000602722	32.0625	31787.549701	1.8714364168	1.8775084291	-35.749821168	-38.53719859	-42.068659652	-42.068659652	0	0.20618764781	385.25471941	386.64537067	4.2623147227	-18.987392042	-21.058954353	-23.590481974	-23.590481974
"2018-08-27"	"23:39:53.930"	238.65270752	5727.664981	1535413193.93	0	963	148.00611877	44.869132996	45.000602722	32.0625	31792.953125	1.8714364168	1.8775084291	-35.749821168	-38.53719859	-42.068659652	-42.068659652	0	0.20618764781	385.7295995	387.115037	4.2674922467	-18.987392042	-21.058954353	-23.590481974	-23.590481974
"2018-08-27"	"23:39:54.436"	238.65271338	5727.665121	1535413194.436	0	963	148.00465119	44.869465	45.00061446	32.0625	31792.771291	1.8714364168	1.8775084291	-35.749821168	-38.53719859	-42.068659652	-42.068659652	0	0.20618764781	385.7295995	387.115037	4.2612267471	-20.427707272	-20.878798172	-23.424020148	-23.424020148
"2018-08-27"	"23:39:55.667"	238.65272764	5727.665463	1535413195.668	0	963	148.00089601	44.875175476	45.000816345	32.0625	31791.735242	1.894148072	1.9002632498	-44.294094131	-39.267920072	-42.179931376	-42.179931376	0	0.20547946052	385.7295995	387.115037	4.2612267471	-20.427707272	-20.878798172	-23.424020148	-23.424020148
"2018-08-27"	"23:39:56.907"	238.65274198	5727.665808	1535413196.907	0	963	147.99821567	44.875175476	45.000816345	32.0625	31790.2766	1.894148072	1.9002632498	-44.294094131	-39.267920072	-42.179931376	-42.179931376	0	0.20547946052	385.7295995	387.115037	4.2612267471	-20.427707272	-20.878798172	-23.424020148	-23.424020148
"2018-08-27"	"23:39:57.404"	238.65274774	5727.665946	1535413197.405	0	963	148.0000267	44.875175476	45.000816345	32.0625	31791.558838	1.894148072	1.9002632498	-44.294094131	-39.267920072	-42.179931376	-42.179931376	0	0.20547946052	385.81371808	387.19466156	4.2621032264	-20.427707272	-20.878798172	-23.424020148	-23.424020148
"2018-08-27"	"23:39:57.907"	238.65275355	5727.666085	1535413197.907	0	963	148.00479361	44.875175476	45.000816345	32.0625	31796.769474	1.894148072	1.9002632498	-44.294094131	-39.267920072	-42.179931376	-42.179931376	0	0.20547946052	385.81371808	387.19466156	4.2647282259	-19.824395559	-20.752029305	-23.244038918	-23.244038918
"2018-08-27"	"23:39:59.125"	238.65276765	5727.666424	1535413199.125	0	963	148.0031772	44.876653417	45.000876363	32.0625	31799.130216	1.8732131994	1.8792396817	-35.670177102	-39.385103858	-41.869943077	-41.869943077	0	0.20505328104	385.81371808	387.19466156	4.2647282259	-19.824395559	-20.752029305	-23.244038918	-23.244038918
"2018-08-27"	"23:40:00.352"	238.65278186	5727.666765	1535413200.353	0	963	148.00049717	44.881187439	45.001060486	32.0625	31798.661	1.8732131994	1.8792396817	-35.670177102	-39.385103858	-41.869943077	-41.869943077	0	0.20505328104	385.81371808	387.19466156	4.2647282259	-19.824395559	-20.752029305	-23.244038918	-23.244038918
"2018-08-27"	"23:40:00.855"	238.65278769	5727.666904	1535413200.856	0	963	148.00038147	44.881187439	45.001060486	32.0625	31798.792969	1.8732131994	1.8792396817	-35.670177102	-39.385103858	-41.869943077	-41.869943077	0	0.20505328104	385.53604336	386.9131115	4.2616271127	-19.824395559	-20.752029305	-23.244038918	-23.244038918
"2018-08-27"	"23:40:01.359"	238.65279352	5727.667044	1535413201.36	0	963	148.00089524	44.881187439	45.001060486	32.0625	31799.428407	1.8732131994	1.8792396817	-35.670177102	-39.385103858	-41.869943077	-41.869943077	0	0.20505328104	385.53604336	386.9131115	4.2638152811	-19.321116127	-20.396761479	-23.057233071	-23.057233071
"2018-08-27"	"23:40:02.585"	238.65280771	5727.667385	1535413202.586	0	963	147.999974	44.881187439	45.001060486	32.088020833	31800.521501	1.8750323575	1.8810520594	-40.274133585	-39.290312933	-41.797406282	-41.797406282	0	0.2049199448	385.53604336	386.9131115	4.2638152811	-19.321116127	-20.396761479	-23.057233071	-23.057233071
"2018-08-27"	"23:40:03.831"	238.65282212	5727.667731	1535413203.831	0	963	148.0007512	44.881187439	45.001060486	32.092032967	31802.725361	1.8750323575	1.8810520594	-40.274133585	-39.290312933	-41.797406282	-41.797406282	0	0.2049199448	385.53604336	386.9131115	4.2638152811	-19.321116127	-20.396761479	-23.057233071	-23.057233071
"2018-08-27"	"23:40:04.335"	238.65282796	5727.667871	1535413204.336	0	963	148.0038662	44.881187439	45.001060486	32.0625	31806.392944	1.8750323575	1.8810520594	-40.274133585	-39.290312933	-41.797406282	-41.797406282	0	0.2049199448	386.11611007	387.49434195	4.2702204899	-19.321116127	-20.396761479	-23.057233071	-23.057233071
"2018-08-27"	"23:40:04.835"	238.65283374	5727.66801	1535413204.835	0	963	148.0064761	44.883744879	45.001046736	32.0625	31810.246866	1.8750323575	1.8810520594	-40.274133585	-39.290312933	-41.797406282	-41.797406282	0	0.2049199448	386.11611007	387.49434195	4.2642889424	-20.683327603	-20.232380288	-22.949328277	-22.949328277
"2018-08-27"	"23:40:06.061"	238.65284793	5727.66835	1535413206.061	0	963	148.00099058	44.886863708	45.001029968	32.0625	31808.066919	1.8677482776	1.8737406129	-36.974618095	-39.134657041	-41.587719839	-41.587719839	0	0.20349403932	386.11611007	387.49434195	4.2642889424	-20.683327603	-20.232380288	-22.949328277	-22.949328277
"2018-08-27"	"23:40:07.296"	238.65286223	5727.668694	1535413207.297	0	963	147.99396199	44.886863708	45.001029968	32.0625	31800.956488	1.8677482776	1.8737406129	-36.974618095	-39.134657041	-41.587719839	-41.587719839	0	0.20349403932	386.11611007	387.49434195	4.2642889424	-20.683327603	-20.232380288	-22.949328277	-22.949328277
"2018-08-27"	"23:40:07.801"	238.65286807	5727.668834	1535413207.801	0	963	147.99084473	44.886863708	45.001029968	32.0625	31794.277344	1.8677482776	1.8737406129	-36.974618095	-39.134657041	-41.587719839	-41.587719839	0	0.20349403932	385.23140988	386.59685108	4.2544122552	-20.683327603	-20.232380288	-22.949328277	-22.949328277
"2018-08-27"	"23:40:08.292"	238.65287375	5727.66897	1535413208.292	0	963	147.99776249	44.886863708	45.001029968	32.106227106	31797.360105	1.8677482776	1.8737406129	-36.974618095	-39.134657041	-41.587719839	-41.587719839	0	0.20349403932	385.23140988	386.59685108	4.2712850307	-16.799409133	-19.771942726	-22.681940488	-22.681940488
"2018-08-27"	"23:40:09.516"	238.65288793	5727.66931	1535413209.517	0	963	148.00058676	44.888613892	45.001086426	32.103776042	31798.466536	1.8889132055	1.8949309541	-42.825298049	-39.004368886	-41.639285598	-41.639285598	0	0.20257871034	385.23140988	386.59685108	4.2712850307	-16.799409133	-19.771942726	-22.681940488	-22.681940488
"2018-08-27"	"23:40:10.755"	238.65290226	5727.669654	1535413210.755	0	963	148.01094491	44.892539978	45.001213074	32.125	31812.074076	1.8889132055	1.8949309541	-42.825298049	-39.004368886	-41.639285598	-41.639285598	0	0.20257871034	385.23140988	386.59685108	4.2712850307	-16.799409133	-19.771942726	-22.681940488	-22.681940488
"2018-08-27"	"23:40:11.266"	238.65290817	5727.669796	1535413211.266	0	963	148.01579285	44.892539978	45.001213074	32.125	31819.503906	1.8889132055	1.8949309541	-42.825298049	-39.004368886	-41.639285598	-41.639285598	0	0.20257871034	385.60913715	386.96972062	4.2754046506	-16.799409133	-19.771942726	-22.681940488	-22.681940488
"2018-08-27"	"23:40:11.762"	238.65291391	5727.669934	1535413211.762	0	963	148.00945179	44.892539978	45.001213074	32.125	31820.399625	1.8889132055	1.8949309541	-42.825298049	-39.004368886	-41.639285598	-41.639285598	0	0.20257871034	385.60913715	386.96972062	4.2667468096	-18.790424039	-19.502176998	-22.519793969	-22.519793969
"2018-08-27"	"23:40:12.996"	238.65292821	5727.670277	1535413212.997	0	963	148.00179993	44.892539978	45.001213074	32.125	31818.759753	1.8721253021	1.8780623675	-40.322913334	-39.172611581	-41.586630707	-41.586630707	0	0.20214773798	385.60913715	386.96972062	4.2667468096	-18.790424039	-19.502176998	-22.519793969	-22.519793969
"2018-08-27"	"23:40:14.262"	238.65294285	5727.670628	1535413214.262	0	963	148.00161743	44.892539978	45.001213074	32.125	31819.210938	1.8721253021	1.8780623675	-40.322913334	-39.172611581	-41.586630707	-41.586630707	0	0.20214773798	385.60913715	386.96972062	4.2667468096	-18.790424039	-19.502176998	-22.519793969	-22.519793969
"2018-08-27"	"23:40:14.763"	238.65294865	5727.670768	1535413214.763	0	963	147.99968815	44.894889832	45.001253128	32.125	31817.563477	1.8721253021	1.8780623675	-40.322913334	-39.172611581	-41.586630707	-41.586630707	0	0.20214773798	384.95760431	386.31298292	4.2595055881	-18.790424039	-19.502176998	-22.519793969	-22.519793969
"2018-08-27"	"23:40:15.257"	238.65295437	5727.670905	1535413215.258	0	963	148.0009717	44.897911072	45.001304626	32.125	31819.368661	1.8721253021	1.8780623675	-40.322913334	-39.172611581	-41.586630707	-41.586630707	0	0.20214773798	384.95760431	386.31298292	4.2635460331	-17.859676735	-19.082690554	-22.33338928	-22.33338928
"2018-08-27"	"23:40:16.484"	238.65296858	5727.671246	1535413216.485	0	963	148.00599645	44.897911072	45.001304626	32.125	31829.189933	1.8721703707	1.8780948171	-41.717539929	-39.119126686	-41.591665677	-41.591665677	0	0.2023512302	384.95760431	386.31298292	4.2635460331	-17.859676735	-19.082690554	-22.33338928	-22.33338928
"2018-08-27"	"23:40:17.730"	238.652983	5727.671592	1535413217.731	0	963	147.99621146	44.897911072	45.001304626	32.125	31819.025112	1.8721703707	1.8780948171	-41.717539929	-39.119126686	-41.591665677	-41.591665677	0	0.2023512302	384.95760431	386.31298292	4.2635460331	-17.859676735	-19.082690554	-22.33338928	-22.33338928
"2018-08-27"	"23:40:18.232"	238.6529888	5727.671731	1535413218.232	0	963	148.00126171	44.897911072	45.001304626	32.095703125	31824.128601	1.8721703707	1.8780948171	-41.717539929	-39.119126686	-41.591665677	-41.591665677	0	0.2023512302	385.71267531	387.07208369	4.2719238543	-17.859676735	-19.082690554	-22.33338928	-22.33338928
"2018-08-27"	"23:40:18.733"	238.65299459	5727.67187	1535413218.733	0	963	148.00445557	44.897911072	45.001304626	32.0625	31828.333984	1.8721703707	1.8780948171	-41.717539929	-39.119126686	-41.591665677	-41.591665677	0	0.2023512302	385.71267531	387.07208369	4.2682516085	-18.70394756	-19.044155119	-22.193795368	-22.193795368
"2018-08-27"	"23:40:19.973"	238.65300895	5727.672215	1535413219.973	0	963	148.0018163	44.900686137	45.001257324	32.098177083	31827.257511	1.8866721802	1.8926486709	-48.031090381	-40.651076197	-41.830162888	-41.830162888	0	0.20215651661	385.71267531	387.07208369	4.2682516085	-18.70394756	-19.044155119	-22.193795368	-22.193795368
"2018-08-27"	"23:40:21.209"	238.65302325	5727.672558	1535413221.209	0	963	148.00093682	44.903282166	45.001213074	32.125	31827.302455	1.8866721802	1.8926486709	-48.031090381	-40.651076197	-41.830162888	-41.830162888	0	0.20215651661	385.71267531	387.07208369	4.2682516085	-18.70394756	-19.044155119	-22.193795368	-22.193795368
"2018-08-27"	"23:40:21.706"	238.653029	5727.672696	1535413221.706	0	963	148.00349426	44.903282166	45.001213074	32.125	31829.933594	1.8866721802	1.8926486709	-48.031090381	-40.651076197	-41.830162888	-41.830162888	0	0.20215651661	385.86862002	387.22725846	4.2699627237	-18.70394756	-19.044155119	-22.193795368	-22.193795368
"2018-08-27"	"23:40:22.209"	238.65303483	5727.672836	1535413222.209	0	963	148.00370984	44.903282166	45.001213074	32.125	31830.945956	1.8866721802	1.8926486709	-48.031090381	-40.651076197	-41.830162888	-41.830162888	0	0.20215651661	385.86862002	387.22725846	4.271508783	-18.348641917	-18.973182883	-22.051382277	-22.051382277
"2018-08-27"	"23:40:23.431"	238.65304898	5727.673176	1535413223.432	0	963	148.00021594	44.903282166	45.001213074	32.125	31830.794067	1.8893539223	1.895333104	-44.75402127	-41.651542875	-41.934586402	-41.934586402	0	0.20065101924	385.86862002	387.22725846	4.271508783	-18.348641917	-18.973182883	-22.051382277	-22.051382277
"2018-08-27"	"23:40:24.663"	238.65306323	5727.673518	1535413224.663	0	963	148.0002295	44.905147203	45.00129982	32.125	31831.946071	1.8893539223	1.895333104	-44.75402127	-41.651542875	-41.934586402	-41.934586402	0	0.20065101924	385.86862002	387.22725846	4.271508783	-18.348641917	-18.973182883	-22.051382277	-22.051382277
"2018-08-27"	"23:40:25.164"	238.65306904	5727.673657	1535413225.165	0	963	147.9985199	44.908531189	45.001457214	32.125	31831.945312	1.8893539223	1.895333104	-44.75402127	-41.651542875	-41.934586402	-41.934586402	0	0.20065101924	385.29573214	386.64218045	4.2650547801	-18.348641917	-18.973182883	-22.051382277	-22.051382277
"2018-08-27"	"23:40:25.677"	238.65307497	5727.673799	1535413225.677	0	963	147.99884587	44.908531189	45.001457214	32.125	31832.24897	1.8893539223	1.895333104	-44.75402127	-41.651542875	-41.934586402	-41.934586402	0	0.20065101924	385.29573214	386.64218045	4.2661427851	-18.098225054	-18.714351525	-21.91019809	-21.91019809
"2018-08-27"	"23:40:26.901"	238.65308914	5727.674139	1535413226.902	0	963	147.99668293	44.908531189	45.001457214	32.125	31831.512927	1.8797695728	1.8856736119	-42.86151757	-41.492367702	-41.966549546	-41.966549546	0	0.20015822715	385.29573214	386.64218045	4.2661427851	-18.098225054	-18.714351525	-21.91019809	-21.91019809
"2018-08-27"	"23:40:28.144"	238.65310353	5727.674485	1535413228.145	0	963	147.99068532	44.908531189	45.001457214	32.125	31822.3618	1.8797695728	1.8856736119	-42.86151757	-41.492367702	-41.966549546	-41.966549546	0	0.20015822715	385.29573214	386.64218045	4.2661427851	-18.098225054	-18.714351525	-21.91019809	-21.91019809
"2018-08-27"	"23:40:28.650"	238.65310938	5727.674625	1535413228.65	0	963	147.99395752	44.908531189	45.001457214	32.125	31821.083984	1.8797695728	1.8856736119	-42.86151757	-41.492367702	-41.966549546	-41.966549546	0	0.20015822715	385.30542267	386.64857355	4.2662133255	-18.098225054	-18.714351525	-21.91019809	-21.91019809
"2018-08-27"	"23:40:29.141"	238.65311506	5727.674761	1535413229.141	0	963	147.99539229	44.908531189	45.001457214	32.125	31820.54852	1.8797695728	1.8856736119	-42.86151757	-41.492367702	-41.966549546	-41.966549546	0	0.20015822715	385.30542267	386.64857355	4.2638219653	-18.648614982	-18.583709239	-21.797729707	-21.797729707
"2018-08-27"	"23:40:30.375"	238.65312935	5727.675104	1535413230.376	0	963	148.00501785	44.912179057	45.001524353	32.125	31828.942212	1.8883718098	1.8942881982	-33.77340258	-41.281614977	-41.693444647	-41.693444647	0	0.20007751502	385.30542267	386.64857355	4.2638219653	-18.648614982	-18.583709239	-21.797729707	-21.797729707
"2018-08-27"	"23:40:31.618"	238.65314373	5727.675449	1535413231.618	0	963	148.0105061	44.913505554	45.001548767	32.125	31841.727743	1.8883718098	1.8942881982	-33.77340258	-41.281614977	-41.693444647	-41.693444647	0	0.20007751502	385.30542267	386.64857355	4.2638219653	-18.648614982	-18.583709239	-21.797729707	-21.797729707
"2018-08-27"	"23:40:32.118"	238.65314951	5727.675588	1535413232.118	0	963	148.01052856	44.913505554	45.001548767	32.125	31844.798462	1.8883718098	1.8942881982	-33.77340258	-41.281614977	-41.693444647	-41.693444647	0	0.20007751502	385.21600482	386.55829922	4.2628264523	-18.648614982	-18.583709239	-21.797729707	-21.797729707
"2018-08-27"	"23:40:32.611"	238.65315523	5727.675726	1535413232.612	0	963	148.00863334	44.913505554	45.001548767	32.125	31849.265425	1.8883718098	1.8942881982	-33.77340258	-41.281614977	-41.693444647	-41.693444647	0	0.20007751502	385.21600482	386.55829922	4.2715612469	-16.637765404	-18.285559159	-21.625730897	-21.625730897
"2018-08-27"	"23:40:33.838"	238.65316943	5727.676066	1535413233.839	0	963	148.00004892	44.913505554	45.001548767	32.125	31844.17561	1.8631683536	1.8690032618	-24.892824189	-39.5725806	-41.151489148	-41.151489148	0	0.19842777549	385.21600482	386.55829922	4.2715612469	-16.637765404	-18.285559159	-21.625730897	-21.625730897
"2018-08-27"	"23:40:35.098"	238.653184	5727.676416	1535413235.098	0	963	147.99999754	44.917411022	45.001767085	32.125	31845.133249	1.8631683536	1.8690032618	-24.892824189	-39.5725806	-41.151489148	-41.151489148	0	0.19842777549	385.21600482	386.55829922	4.2715612469	-16.637765404	-18.285559159	-21.625730897	-21.625730897
"2018-08-27"	"23:40:35.592"	238.65318972	5727.676553	1535413235.592	0	963	148.00480652	44.918418884	45.001823425	32.125	31850.488281	1.8631683536	1.8690032618	-24.892824189	-39.5725806	-41.151489148	-41.151489148	0	0.19842777549	385.38582477	386.71755616	4.273321074	-16.637765404	-18.285559159	-21.625730897	-21.625730897
