TIMESTAMP	EpochTime	Plot	Irga_CO2	Picarro_CO2	Picarro_Atm_Pct	ws_Temp_C	PAR_In	Date	night_index	Picarro_CO2_Eyeball_MY
2019-03-18 20:53:15	1552967595	P03	813	1514	11.78	14.4444444444444	0	2019-03-18	19	N
2019-03-18 22:13:15	1552972395	P03	914	1707	9.89	13.7777777777778	0	2019-03-18	19	N
2019-03-18 23:33:15	1552977195	P03	1025	1936	8.95	12.6111111111111	0	2019-03-18	19	N
2019-03-19 00:53:15	1552981995	P03	780.4	1555	7.403	11.5	0	2019-03-19	19	Y
2019-03-19 02:13:15	1552986795	P03	860	1638	6.895	10.1666666666667	0	2019-03-19	19	Y
2019-03-19 03:33:15	1552991595	P03	982	1786	6.691	9.16666666666667	0	2019-03-19	19	Y
2019-03-19 04:53:15	1552996395	P03	1048	1867	6.496	7.27777777777778	0	2019-03-19	19	Y
2019-03-19 06:13:15	1553001195	P03	1129	1919	6.387	7.72222222222222	0	2019-03-19	19	Y
2019-03-19 20:53:15	1553053995	P03	794.8	1307	11.07	14.2777777777778	0	2019-03-19	20	N
2019-03-19 22:13:15	1553058795	P03	886	1514	9.5	11.8888888888889	0	2019-03-19	20	N
2019-03-19 23:33:15	1553063595	P03	533.8	987	5.791	12.5	0	2019-03-19	20	Y
2019-03-20 00:53:15	1553068395	P03	717.9	1310	6.187	11.5	0	2019-03-20	20	Y
2019-03-20 02:13:15	1553073195	P03	848	1561	6.398	9.77777777777778	0	2019-03-20	20	Y
2019-03-20 03:33:15	1553077995	P03	1047	1844	6.662	9.5	0	2019-03-20	20	Y
2019-03-20 04:53:15	1553082795	P03	1139	1960	6.762	9.66666666666667	0	2019-03-20	20	Y
2019-03-20 06:13:15	1553087595	P03	1167	2143	6.825	9.5	0	2019-03-20	20	Y
2019-03-20 20:53:15	1553140395	P03	676.1	996	23.82	6.61111111111111	0	2019-03-20	21	Y
2019-03-20 22:13:15	1553145195	P03	725.8	1177	19.62	5.11111111111111	0	2019-03-20	21	Y
2019-03-20 23:33:15	1553149995	P03	752	1321	17.11	4.16666666666667	0	2019-03-20	21	Y
2019-03-21 00:53:15	1553154795	P03	799.6	1435	15.4	3.88888888888889	0	2019-03-21	21	Y
2019-03-21 02:13:15	1553159595	P03	853	1547	14.23	4.38888888888889	0	2019-03-21	21	Y
2019-03-21 03:33:15	1553164395	P03	910	1617	13.3	4.16666666666667	0	2019-03-21	21	Y
2019-03-21 04:53:15	1553169195	P03	936	1693	12.67	4.66666666666667	0	2019-03-21	21	Y
2019-03-21 06:13:15	1553173995	P03	855	1504	11.87	4.83333333333333	0	2019-03-21	21	N
2019-03-21 20:53:15	1553226795	P03	816	918	19.21	7.5	0	2019-03-21	22	Y
2019-03-21 22:13:15	1553231595	P03	916	1144	16.88	6	0	2019-03-21	22	Y
2019-03-21 23:33:15	1553236395	P03	955	1296	15.46	5.22222222222222	0	2019-03-21	22	Y
2019-03-22 00:53:15	1553241195	P03	953	1399	14.44	4.5	0	2019-03-22	22	Y
2019-03-22 02:13:15	1553245995	P03	987	1479	13.7	3.5	0	2019-03-22	22	Y
2019-03-22 03:33:15	1553250795	P03	1018	1582	13.37	4.72222222222222	0	2019-03-22	22	Y
2019-03-22 04:53:15	1553255595	P03	1068	1617	13.2	5.66666666666667	0	2019-03-22	22	Y
2019-03-22 06:13:15	1553260395	P03	1043	1518	13.05	5.72222222222222	0	2019-03-22	22	N
2019-03-22 20:53:15	1553313195	P03	862	1167	18.37	10.4444444444444	0	2019-03-22	23	Y
2019-03-22 22:13:15	1553317995	P03	995	1404	17.19	10.4444444444444	0	2019-03-22	23	Y
2019-03-22 23:33:15	1553322795	P03	1065	1586	16.19	10.5555555555556	0	2019-03-22	23	Y
2019-03-23 00:53:15	1553327595	P03	1032	1679	15.19	10.4444444444444	0	2019-03-23	23	Y
2019-03-23 02:13:15	1553332395	P03	1028	1691	14.42	9.77777777777778	0	2019-03-23	23	Y
2019-03-23 03:33:15	1553337195	P03	1007	1783	13.79	8.05555555555556	0	2019-03-23	23	Y
2019-03-23 04:53:15	1553341995	P03	1001	1806	13.26	7	0	2019-03-23	23	Y
2019-03-23 06:13:15	1553346795	P03	942	1742	12.76	5.55555555555556	0	2019-03-23	23	N
2019-03-23 20:53:15	1553399595	P03	630.4	782.6	20.96	6.33333333333333	0	2019-03-23	24	Y
2019-03-23 22:13:15	1553404395	P03	686.6	947	18.35	5.05555555555556	0	2019-03-23	24	Y
2019-03-23 23:33:15	1553409195	P03	732.3	1080	16.81	3.77777777777778	0	2019-03-23	24	Y
2019-03-24 00:53:15	1553413995	P03	756.6	1173	15.82	3	0	2019-03-24	24	Y
2019-03-24 02:13:15	1553418795	P03	769.4	1224	15.09	2.38888888888889	0	2019-03-24	24	Y
2019-03-24 03:33:15	1553423595	P03	767.8	1228	14.38	1.83333333333333	0	2019-03-24	24	Y
2019-03-24 04:53:15	1553428395	P03	788	1295	14.11	1.83333333333333	0	2019-03-24	24	Y
2019-03-24 06:13:15	1553433195	P03	737.9	1207	13.37	1.72222222222222	0	2019-03-24	24	N
2019-03-24 20:53:15	1553485995	P03	657.7	943	19.59	13.3333333333333	0	2019-03-24	25	N
2019-03-24 22:13:15	1553490795	P03	640.7	931	16.64	12.6666666666667	0	2019-03-24	25	N
2019-03-24 23:33:15	1553495595	P03	619.2	950	14.22	11.8888888888889	0	2019-03-24	25	Y
2019-03-25 00:53:15	1553500395	P03	555	905	12.03	11.1666666666667	0	2019-03-25	25	Y
2019-03-25 02:13:15	1553505195	P03	587.3	965	11.68	10.6111111111111	0	2019-03-25	25	Y
2019-03-25 03:33:15	1553509995	P03	634.7	1056	12.21	9.05555555555555	0	2019-03-25	25	Y
2019-03-25 04:53:15	1553514795	P03	716.1	1150	12.74	7.5	0	2019-03-25	25	Y
2019-03-25 06:13:15	1553519595	P03	751.6	1233	13.09	7.55555555555556	0	2019-03-25	25	Y
2019-03-25 20:53:15	1553572395	P03	767.5	888	30.92	8.33333333333333	0	2019-03-25	26	Y
2019-03-25 22:13:15	1553577195	P03	871	1094	27.23	8.16666666666667	0	2019-03-25	26	Y
2019-03-25 23:33:15	1553581995	P03	954	1263	24.96	7.94444444444444	0	2019-03-25	26	Y
2019-03-26 00:53:15	1553586795	P03	1039	1418	23.37	7.44444444444444	0	2019-03-26	26	Y
2019-03-26 02:13:15	1553591595	P03	1093	1528	22.24	7.77777777777778	0	2019-03-26	26	Y
2019-03-26 03:33:15	1553596395	P03	1119	1585	21.26	7.72222222222222	0	2019-03-26	26	Y
2019-03-26 04:53:15	1553601195	P03	1127	1652	20.44	7.55555555555556	0	2019-03-26	26	Y
2019-03-26 06:13:15	1553605995	P03	1198	1749	19.88	7.44444444444444	0	2019-03-26	26	Y
2019-03-26 20:53:15	1553658795	P03	729.3	990	19.55	11.1111111111111	0	2019-03-26	27	Y
2019-03-26 22:13:15	1553663595	P03	803	1176	18.77	9.16666666666667	0	2019-03-26	27	Y
2019-03-26 23:33:15	1553668395	P03	924	1366	18.77	8.61111111111111	0	2019-03-26	27	Y
2019-03-27 00:53:15	1553673195	P03	1058	1529	18.57	8.66666666666667	0	2019-03-27	27	Y
2019-03-27 02:13:15	1553677995	P03	1148	1664	18.23	8.55555555555556	0	2019-03-27	27	Y
2019-03-27 03:33:15	1553682795	P03	1259	1783	18.18	8.66666666666667	0	2019-03-27	27	Y
2019-03-27 04:53:15	1553687595	P03	1033	1611	16.53	10.3888888888889	0	2019-03-27	27	N
2019-03-27 06:13:15	1553692395	P03	773.9	1158	13.62	10.3333333333333	0	2019-03-27	27	N
2019-03-27 20:53:15	1553745195	P03	604.4	670.2	18.7	6.22222222222222	0	2019-03-27	28	Y
2019-03-27 22:13:15	1553749995	P03	689.8	858	17.84	4.83333333333333	0	2019-03-27	28	Y
2019-03-27 23:33:15	1553754795	P03	730.7	1013	17	5	0	2019-03-27	28	Y
2019-03-28 00:53:15	1553759595	P03	740.5	1128	16.25	7.55555555555556	0	2019-03-28	28	Y
2019-03-28 02:13:15	1553764395	P03	760.4	1147	16.09	7.72222222222222	0	2019-03-28	28	Y
2019-03-28 03:33:15	1553769195	P03	731.8	1210	15.99	8.38888888888889	0	2019-03-28	28	Y
2019-03-28 04:53:15	1553773995	P03	786.5	1340	16.04	7.33333333333333	0	2019-03-28	28	Y
2019-03-28 06:13:15	1553778795	P03	758.7	1327	15.7	7.83333333333333	0	2019-03-28	28	N
2019-03-28 20:53:15	1553831595	P03	605.2	646.7	21.97	8.66666666666667	0	2019-03-28	29	Y
2019-03-28 22:13:15	1553836395	P03	714.3	851	20.6	6.44444444444444	0	2019-03-28	29	Y
2019-03-28 23:33:15	1553841195	P03	794.8	1005	19.61	5.44444444444444	0	2019-03-28	29	Y
2019-03-29 00:53:15	1553845995	P03	823	1111	18.73	5.05555555555556	0	2019-03-29	29	Y
2019-03-29 02:13:15	1553850795	P03	868	1218	18.36	5.66666666666667	0	2019-03-29	29	Y
2019-03-29 03:33:15	1553855595	P03	856	1263	17.92	6.16666666666667	0	2019-03-29	29	Y
2019-03-29 04:53:15	1553860395	P03	896	1318	17.82	6.16666666666667	0	2019-03-29	29	Y
2019-03-29 06:13:15	1553865195	P03	897	1401	17.56	5.55555555555556	0	2019-03-29	29	Y
2019-03-29 20:53:15	1553917995	P03	592.5	656.7	20.63	9.83333333333333	0	2019-03-29	30	Y
2019-03-29 22:13:15	1553922795	P03	713.4	865	19.08	7.38888888888889	0	2019-03-29	30	Y
2019-03-29 23:33:15	1553927595	P03	790.6	1057	18.58	6	0	2019-03-29	30	Y
2019-03-30 00:53:15	1553932395	P03	835	1210	18.19	4.88888888888889	0	2019-03-30	30	Y
2019-03-30 02:13:15	1553937195	P03	862	1336	18.03	4.11111111111111	0	2019-03-30	30	Y
2019-03-30 03:33:15	1553941995	P03	898	1439	17.94	3.27777777777778	0	2019-03-30	30	Y
2019-03-30 04:53:15	1553946795	P03	913	1521	17.79	2.61111111111111	0	2019-03-30	30	Y
2019-03-30 06:13:15	1553951595	P03	902	1561	17.52	2.77777777777778	0	2019-03-30	30	Y
2019-03-30 20:53:15	1554004395	P03	713.4	834	25.24	10.8888888888889	0	2019-03-30	31	Y
2019-03-30 22:13:15	1554009195	P03	841	1083	23.28	8.61111111111111	0	2019-03-30	31	Y
2019-03-30 23:33:15	1554013995	P03	915	1250	22.12	7.33333333333333	0	2019-03-30	31	Y
2019-03-31 00:53:15	1554018795	P03	957	1412	21.4	6.61111111111111	0	2019-03-31	31	Y
2019-03-31 02:13:15	1554023595	P03	1005	1552	21.16	5.61111111111111	0	2019-03-31	31	Y
2019-03-31 03:33:15	1554028395	P03	1033	1654	20.87	5	0	2019-03-31	31	Y
2019-03-31 04:53:15	1554033195	P03	1044	1685	20.36	4.16666666666667	0	2019-03-31	31	Y
2019-03-31 06:13:15	1554037995	P03	1040	1713	20.06	3.33333333333333	0	2019-03-31	31	Y
