TIMESTAMP	EpochTime	Plot	Irga_CO2	Picarro_CO2	Picarro_Atm_Pct	ws_Temp_C	PAR_In	Date	night_index
2019-03-18 20:18:15	1552965495	P12	1205	1177	6.62	15.4444444444444	0	2019-03-18	19
2019-03-18 21:38:15	1552970295	P12	1965	1623	5.762	15.7222222222222	0	2019-03-18	19
2019-03-18 22:58:15	1552975095	P12	2002	2017	5.549	12.5	0	2019-03-18	19
2019-03-19 00:18:15	1552979895	P12	2002	2087	5.25	13.7777777777778	0	2019-03-19	19
2019-03-19 01:38:15	1552984695	P12	2001	2362	5.161	11.2222222222222	0	2019-03-19	19
2019-03-19 02:58:15	1552989495	P12	2002	2556	4.917	9.5	0	2019-03-19	19
2019-03-19 04:18:15	1552994295	P12	2001	2735	4.825	8.16666666666667	0	2019-03-19	19
2019-03-19 05:38:15	1552999095	P12	2002	2930	4.792	7.55555555555556	0	2019-03-19	19
2019-03-19 06:58:15	1553003895	P12	2002	3117	4.799	7.5	0	2019-03-19	19
2019-03-19 20:18:15	1553051895	P12	1519	1185	10.76	15.5	0	2019-03-19	20
2019-03-19 21:38:15	1553056695	P12	2002	1564	8.26	12.8333333333333	0	2019-03-19	20
2019-03-19 22:58:15	1553061495	P12	2002	1544	6.286	12.7777777777778	0	2019-03-19	20
2019-03-20 00:18:15	1553066295	P12	2002	1617	5.648	11.8888888888889	0	2019-03-20	20
2019-03-20 01:38:15	1553071095	P12	2001	1948	5.615	10.7777777777778	0	2019-03-20	20
2019-03-20 02:58:15	1553075895	P12	2002	2340	5.747	9.61111111111111	0	2019-03-20	20
2019-03-20 04:18:15	1553080695	P12	2002	2694	5.723	9.55555555555556	0	2019-03-20	20
2019-03-20 05:38:15	1553085495	P12	2001	3027	5.756	9.66666666666667	0	2019-03-20	20
2019-03-20 06:58:15	1553090295	P12	2002	3351	5.728	9.38888888888889	0	2019-03-20	20
2019-03-20 20:18:15	1553138295	P12	871	853	15.05	7.83333333333333	0	2019-03-20	21
2019-03-20 21:38:15	1553143095	P12	1414	1194	11.65	5.61111111111111	0	2019-03-20	21
2019-03-20 22:58:15	1553147895	P12	1862	1475	10.05	4.55555555555556	0	2019-03-20	21
2019-03-21 00:18:15	1553152695	P12	2002	1731	9.03	4.05555555555555	0	2019-03-21	21
2019-03-21 01:38:15	1553157495	P12	2002	1979	8.44	4.16666666666667	0	2019-03-21	21
2019-03-21 02:58:15	1553162295	P12	2001	2220	8.04	3.55555555555555	0	2019-03-21	21
2019-03-21 04:18:15	1553167095	P12	2002	2500	7.832	4.72222222222222	0	2019-03-21	21
2019-03-21 05:38:15	1553171895	P12	2001	2760	7.657	4.94444444444444	0	2019-03-21	21
2019-03-21 06:58:15	1553176695	P12	2002	2669	7.239	4.83333333333333	0	2019-03-21	21
2019-03-21 20:18:15	1553224695	P12	795	903	11.27	8.94444444444444	0	2019-03-21	22
2019-03-21 21:38:15	1553229495	P12	1308	1255	9.48	6.38888888888889	0	2019-03-21	22
2019-03-21 22:58:15	1553234295	P12	1727	1543	8.65	5.66666666666667	0	2019-03-21	22
2019-03-22 00:18:15	1553239095	P12	2001	1786	8.27	4.72222222222222	0	2019-03-22	22
2019-03-22 01:38:15	1553243895	P12	2002	1980	8.06	4	0	2019-03-22	22
