TIMESTAMP	EpochTime	Plot	Irga_CO2	Picarro_CO2	Picarro_Atm_Pct	ws_Temp_C	PAR_In	Date	night_index	Picarro_CO2_Eyeball_MY
2019-03-23 23:18:15	1553408295	P16	946	1043	15.51	4.05555555555555	0	2019-03-23	24	Y
2019-03-24 00:38:15	1553413095	P16	1054	1147	14.26	3.27777777777778	0	2019-03-24	24	Y
2019-03-24 01:58:15	1553417895	P16	1116	1234	13.36	2.44444444444444	0	2019-03-24	24	Y
2019-03-24 03:18:15	1553422695	P16	1114	1295	12.69	2.11111111111111	0	2019-03-24	24	Y
2019-03-24 04:38:15	1553427495	P16	1172	1372	12.25	1.88888888888889	0	2019-03-24	24	Y
2019-03-24 05:58:15	1553432295	P16	1142	1399	11.83	1.72222222222222	0	2019-03-24	24	Y
2019-03-24 20:38:15	1553485095	P16	754.6	965	19.14	13.2222222222222	0	2019-03-24	25	N
2019-03-24 21:58:15	1553489895	P16	844	1051	16.42	12.9444444444444	0	2019-03-24	25	N
2019-03-24 23:18:15	1553494695	P16	841	1043	14.46	11.3333333333333	0	2019-03-24	25	N
2019-03-25 00:38:15	1553499495	P16	773.7	989	12.52	11.4444444444444	0	2019-03-25	25	N
2019-03-25 01:58:15	1553504295	P16	785.7	1032	11.69	10.7222222222222	0	2019-03-25	25	N
2019-03-25 03:18:15	1553509095	P16	910	1138	11.71	9.66666666666667	0	2019-03-25	25	N
2019-03-25 04:38:15	1553513895	P16	977	1177	11.63	7.05555555555556	0	2019-03-25	25	N
2019-03-25 05:58:15	1553518695	P16	1089	1173	11.55	7.11111111111111	0	2019-03-25	25	N
2019-03-25 20:38:15	1553571495	P16	651.6	802	25.78	8.44444444444445	0	2019-03-25	26	Y
2019-03-25 21:58:15	1553576295	P16	903	1011	22.29	8.11111111111111	0	2019-03-25	26	Y
2019-03-25 23:18:15	1553581095	P16	1126	1201	20.11	7.88888888888889	0	2019-03-25	26	Y
2019-03-26 00:38:15	1553585895	P16	1316	1385	18.68	7.5	0	2019-03-26	26	Y
2019-03-26 01:58:15	1553590695	P16	1506	1573	17.75	7.77777777777778	0	2019-03-26	26	Y
2019-03-26 03:18:15	1553595495	P16	1643	1719	16.96	7.72222222222222	0	2019-03-26	26	Y
2019-03-26 04:38:15	1553600295	P16	1750	1859	16.31	7.61111111111111	0	2019-03-26	26	Y
2019-03-26 05:58:15	1553605095	P16	1911	2010	15.83	7.55555555555556	0	2019-03-26	26	Y
2019-03-26 20:38:15	1553657895	P16	820	942	19.27	10.4444444444444	0	2019-03-26	27	Y
2019-03-26 21:58:15	1553662695	P16	1028	1104	17.66	9.61111111111111	0	2019-03-26	27	Y
2019-03-26 23:18:15	1553667495	P16	1224	1292	17.2	8.83333333333333	0	2019-03-26	27	Y
2019-03-27 00:38:15	1553672295	P16	1404	1394	16.74	8.61111111111111	0	2019-03-27	27	Y
2019-03-27 01:58:15	1553677095	P16	1523	1383	16.24	8.5	0	2019-03-27	27	N
2019-03-27 03:18:15	1553681895	P16	1639	1445	15.94	8.61111111111111	0	2019-03-27	27	N
2019-03-27 04:38:15	1553686695	P16	1647	1249	15.2	10.2222222222222	0	2019-03-27	27	N
2019-03-27 05:58:15	1553691495	P16	1349	853	12.9	10.5555555555556	0	2019-03-27	27	N
2019-03-27 20:38:15	1553744295	P16	555.9	687	21.86	6.83333333333333	0	2019-03-27	28	Y
2019-03-27 21:58:15	1553749095	P16	740.8	864	19.13	5	0	2019-03-27	28	Y
2019-03-27 23:18:15	1553753895	P16	887	985	17.6	4.83333333333333	0	2019-03-27	28	Y
2019-03-28 00:38:15	1553758695	P16	993	1080	16.5	7.22222222222222	0	2019-03-28	28	Y
2019-03-28 01:58:15	1553763495	P16	1010	1185	16.1	7.44444444444444	0	2019-03-28	28	Y
2019-03-28 03:18:15	1553768295	P16	1068	1241	15.55	8.27777777777778	0	2019-03-28	28	Y
2019-03-28 04:38:15	1553773095	P16	1173	1343	15.39	7.22222222222222	0	2019-03-28	28	Y
2019-03-28 05:58:15	1553777895	P16	1138	1329	15.09	7.88888888888889	0	2019-03-28	28	N
2019-03-28 20:38:15	1553830695	P16	528.4	615.4	21.96	8.88888888888889	0	2019-03-28	29	Y
2019-03-28 21:58:15	1553835495	P16	777.2	840	19.55	6.83333333333333	0	2019-03-28	29	Y
2019-03-28 23:18:15	1553840295	P16	945	1013	18.16	5.61111111111111	0	2019-03-28	29	Y
2019-03-29 00:38:15	1553845095	P16	1068	1127	17.18	5.05555555555556	0	2019-03-29	29	Y
2019-03-29 01:58:15	1553849895	P16	1196	1260	16.62	5.5	0	2019-03-29	29	Y
2019-03-29 03:18:15	1553854695	P16	1284	1351	16.21	6.16666666666667	0	2019-03-29	29	Y
2019-03-29 04:38:15	1553859495	P16	1304	1446	15.93	6.22222222222222	0	2019-03-29	29	Y
2019-03-29 05:58:15	1553864295	P16	1343	1505	15.67	5.77777777777778	0	2019-03-29	29	Y
2019-03-29 20:38:15	1553917095	P16	554.8	729.1	17.85	10.5555555555556	0	2019-03-29	30	Y
2019-03-29 21:58:15	1553921895	P16	794	939	16.59	7.77777777777778	0	2019-03-29	30	Y
2019-03-29 23:18:15	1553926695	P16	970	1089	15.96	6.27777777777778	0	2019-03-29	30	Y
2019-03-30 00:38:15	1553931495	P16	1090	1206	15.44	5.11111111111111	0	2019-03-30	30	Y
2019-03-30 01:58:15	1553936295	P16	1180	1311	15.03	4.16666666666667	0	2019-03-30	30	Y
2019-03-30 03:18:15	1553941095	P16	1236	1407	14.7	3.44444444444445	0	2019-03-30	30	Y
2019-03-30 04:38:15	1553945895	P16	1302	1489	14.43	2.77777777777778	0	2019-03-30	30	Y
2019-03-30 05:58:15	1553950695	P16	1331	1530	14.21	2.83333333333333	0	2019-03-30	30	Y
2019-03-30 20:38:15	1554003495	P16	654.7	903	22.14	11.5	0	2019-03-30	31	Y
2019-03-30 21:58:15	1554008295	P16	941	1156	19.99	8.94444444444444	0	2019-03-30	31	Y
2019-03-30 23:18:15	1554013095	P16	1119	1320	18.78	7.5	0	2019-03-30	31	Y
2019-03-31 00:38:15	1554017895	P16	1253	1433	18.03	6.66666666666667	0	2019-03-31	31	Y
2019-03-31 01:58:15	1554022695	P16	1364	1572	17.51	5.83333333333333	0	2019-03-31	31	Y
2019-03-31 03:18:15	1554027495	P16	1469	1700	17.09	5.22222222222222	0	2019-03-31	31	Y
2019-03-31 04:38:15	1554032295	P16	1483	1774	16.74	4.27777777777778	0	2019-03-31	31	Y
2019-03-31 05:58:15	1554037095	P16	1506	1824	16.41	3.61111111111111	0	2019-03-31	31	Y
