TIMESTAMP	EpochTime	Plot	Irga_CO2	Picarro_CO2	Picarro_Atm_Pct	ws_Temp_C	PAR_In	Date	night_index
2019-03-24 02:43:15	1553420595	P09	1729	1135	12.98	2.27777777777778	0	2019-03-24	24
2019-03-24 04:03:15	1553425395	P09	1886	1181	12.76	1.77777777777778	0	2019-03-24	24
2019-03-24 05:23:15	1553430195	P09	2002	1154	12.75	2.11111111111111	0	2019-03-24	24
2019-03-24 06:43:15	1553434995	P09	2002	1191	12.56	1.66666666666667	0	2019-03-24	24
2019-03-24 20:03:15	1553482995	P09	859	714.1	25.26	12.4444444444444	0	2019-03-24	25
2019-03-24 21:23:15	1553487795	P09	1171	867	21.49	13.6111111111111	0	2019-03-24	25
2019-03-24 22:43:15	1553492595	P09	1358	835	19.1	11.8888888888889	0	2019-03-24	25
2019-03-25 00:03:15	1553497395	P09	1406	726	17.56	11.6666666666667	0	2019-03-25	25
2019-03-25 01:23:15	1553502195	P09	1478	740.5	16.53	10.6111111111111	0	2019-03-25	25
2019-03-25 02:43:15	1553506995	P09	1686	876	16.05	9.94444444444444	0	2019-03-25	25
2019-03-25 04:03:15	1553511795	P09	1812	857	15.76	8	0	2019-03-25	25
2019-03-25 05:23:15	1553516595	P09	2002	1010	15.46	7.38888888888889	0	2019-03-25	25
2019-03-25 06:43:15	1553521395	P09	2002	1022	15.11	7.55555555555556	0	2019-03-25	25
2019-03-25 20:03:15	1553569395	P09	543.2	618.1	23.11	8.61111111111111	0	2019-03-25	26
2019-03-25 21:23:15	1553574195	P09	856	944	19.79	8.27777777777778	0	2019-03-25	26
2019-03-25 22:43:15	1553578995	P09	1124	1206	18.01	7.83333333333333	0	2019-03-25	26
2019-03-26 00:03:15	1553583795	P09	1378	1407	17.13	7.77777777777778	0	2019-03-26	26
2019-03-26 01:23:15	1553588595	P09	1622	1601	16.56	7.55555555555556	0	2019-03-26	26
2019-03-26 02:43:15	1553593395	P09	1869	1780	15.84	7.77777777777778	0	2019-03-26	26
2019-03-26 04:03:15	1553598195	P09	2002	1835	15.52	7.61111111111111	0	2019-03-26	26
2019-03-26 05:23:15	1553602995	P09	2001	1925	15.21	7.5	0	2019-03-26	26
2019-03-26 06:43:15	1553607795	P09	2002	1991	14.99	7.22222222222222	0	2019-03-26	26
2019-03-26 20:03:15	1553655795	P09	767.1	783	19.97	11.2222222222222	0	2019-03-26	27
2019-03-26 21:23:15	1553660595	P09	1089	1011	18.96	10.4444444444444	0	2019-03-26	27
2019-03-26 22:43:15	1553665395	P09	1413	1289	18.4	9	0	2019-03-26	27
2019-03-27 00:03:15	1553670195	P09	1681	1495	17.76	8.55555555555556	0	2019-03-27	27
2019-03-27 01:23:15	1553674995	P09	1890	1498	17.01	8.5	0	2019-03-27	27
2019-03-27 02:43:15	1553679795	P09	2001	1649	16.75	8.61111111111111	0	2019-03-27	27
2019-03-27 04:03:15	1553684595	P09	2002	1587	16.24	9.22222222222222	0	2019-03-27	27
2019-03-27 05:23:15	1553689395	P09	1898	1002	14.21	10.6666666666667	0	2019-03-27	27
2019-03-27 06:43:15	1553694195	P09	1626	778.3	12.49	10.1666666666667	0	2019-03-27	27
2019-03-27 20:03:15	1553742195	P09	420.3	533.7	15.19	10.2222222222222	0	2019-03-27	28
2019-03-27 21:23:15	1553746995	P09	719.9	763.9	14.5	5.44444444444444	0	2019-03-27	28
2019-03-27 22:43:15	1553751795	P09	943	884	14.16	4.77777777777778	0	2019-03-27	28
2019-03-28 00:03:15	1553756595	P09	1101	952	14.1	5.94444444444445	0	2019-03-28	28
2019-03-28 01:23:15	1553761395	P09	1271	976	14.21	7.44444444444444	0	2019-03-28	28
2019-03-28 02:43:15	1553766195	P09	1480	1048	14.54	7.94444444444444	0	2019-03-28	28
2019-03-28 04:03:15	1553770995	P09	1672	1162	14.72	7.38888888888889	0	2019-03-28	28
2019-03-28 05:23:15	1553775795	P09	1810	1183	14.71	7.38888888888889	0	2019-03-28	28
2019-03-28 06:43:15	1553780595	P09	1904	1052	14.59	8.38888888888889	0	2019-03-28	28
2019-03-28 20:03:15	1553828595	P09	355.7	481.2	28.79	9	0	2019-03-28	29
2019-03-28 21:23:15	1553833395	P09	661.3	781.2	23.16	7.44444444444444	0	2019-03-28	29
2019-03-28 22:43:15	1553838195	P09	919	1008	21.1	5.88888888888889	0	2019-03-28	29
2019-03-29 00:03:15	1553842995	P09	1138	1094	19.9	5.33333333333333	0	2019-03-29	29
2019-03-29 01:23:15	1553847795	P09	1340	1196	19.15	4.88888888888889	0	2019-03-29	29
2019-03-29 02:43:15	1553852595	P09	1527	1257	18.87	6	0	2019-03-29	29
2019-03-29 04:03:15	1553857395	P09	1666	1194	18.68	6.05555555555555	0	2019-03-29	29
2019-03-29 05:23:15	1553862195	P09	1835	1296	18.37	6.11111111111111	0	2019-03-29	29
2019-03-29 06:43:15	1553866995	P09	2001	1369	18.17	5.22222222222222	0	2019-03-29	29
2019-03-29 20:03:15	1553914995	P09	453.9	558.2	15.91	11.6666666666667	0	2019-03-29	30
2019-03-29 21:23:15	1553919795	P09	804	749.5	14.94	9	0	2019-03-29	30
2019-03-29 22:43:15	1553924595	P09	1077	926	14.99	6.83333333333333	0	2019-03-29	30
2019-03-30 00:03:15	1553929395	P09	1313	1030	15.08	5.72222222222222	0	2019-03-30	30
2019-03-30 01:23:15	1553934195	P09	1525	1115	14.85	4.55555555555556	0	2019-03-30	30
2019-03-30 02:43:15	1553938995	P09	1715	1192	14.69	3.83333333333333	0	2019-03-30	30
2019-03-30 04:03:15	1553943795	P09	1869	1272	14.47	3.11111111111111	0	2019-03-30	30
2019-03-30 05:23:15	1553948595	P09	1985	1294	14.3	2.83333333333333	0	2019-03-30	30
2019-03-30 06:43:15	1553953395	P09	2002	1244	14.18	2.94444444444444	0	2019-03-30	30
2019-03-30 20:03:15	1554001395	P09	509.3	631.8	19.83	14.8888888888889	0	2019-03-30	31
2019-03-30 21:23:15	1554006195	P09	913	927	18.59	9.66666666666667	0	2019-03-30	31
2019-03-30 22:43:15	1554010995	P09	1245	1087	17.92	8.05555555555556	0	2019-03-30	31
2019-03-31 00:03:15	1554015795	P09	1509	1184	17.54	7.05555555555556	0	2019-03-31	31
2019-03-31 01:23:15	1554020595	P09	1713	1262	17.18	6.11111111111111	0	2019-03-31	31
2019-03-31 02:43:15	1554025395	P09	1935	1387	16.78	5.44444444444444	0	2019-03-31	31
2019-03-31 04:03:15	1554030195	P09	2002	1483	16.59	4.61111111111111	0	2019-03-31	31
2019-03-31 05:23:15	1554034995	P09	2001	1430	16.39	3.83333333333333	0	2019-03-31	31
2019-03-31 06:43:15	1554039795	P09	2002	1427	16.22	3.33333333333333	0	2019-03-31	31
