TIMESTAMP	EpochTime	Plot	Irga_CO2	Picarro_CO2	Picarro_Atm_Pct	ws_Temp_C	PAR_In	Date	night_index
2019-03-21 21:33:15	1553229195	P11	1020	1302	15.99	6.77777777777778	0	2019-03-21	22
2019-03-21 22:53:15	1553233995	P11	1249	1654	14.29	5.66666666666667	0	2019-03-21	22
2019-03-22 00:13:15	1553238795	P11	1425	1956	13.27	4.72222222222222	0	2019-03-22	22
2019-03-22 01:33:15	1553243595	P11	1530	2219	12.57	4.16666666666667	0	2019-03-22	22
2019-03-22 02:53:15	1553248395	P11	1620	2453	12.05	3.16666666666667	0	2019-03-22	22
2019-03-22 04:13:15	1553253195	P11	1844	2706	11.8	6.16666666666667	0	2019-03-22	22
2019-03-22 05:33:15	1553257995	P11	1946	2908	11.6	5.83333333333333	0	2019-03-22	22
2019-03-22 06:53:15	1553262795	P11	1981	3064	11.49	5.44444444444444	0	2019-03-22	22
2019-03-22 20:13:15	1553310795	P11	1064	1165	15.86	10.5	0	2019-03-22	23
2019-03-22 21:33:15	1553315595	P11	1491	1470	14.9	10.4444444444444	0	2019-03-22	23
2019-03-22 22:53:15	1553320395	P11	1806	1747	14.2	10.5555555555556	0	2019-03-22	23
2019-03-23 00:13:15	1553325195	P11	2002	2001	13.66	10.6111111111111	0	2019-03-23	23
2019-03-23 01:33:15	1553329995	P11	2001	2229	13.16	10.4444444444444	0	2019-03-23	23
2019-03-23 02:53:15	1553334795	P11	2002	2349	12.71	8.77777777777778	0	2019-03-23	23
2019-03-23 04:13:15	1553339595	P11	2002	2518	12.35	7.77777777777778	0	2019-03-23	23
2019-03-23 05:33:15	1553344395	P11	2001	2588	12.02	6.88888888888889	0	2019-03-23	23
2019-03-23 06:53:15	1553349195	P11	2002	2721	11.76	5.05555555555556	0	2019-03-23	23
2019-03-23 20:13:15	1553397195	P11	564.7	530.3	20.5	7.72222222222222	0	2019-03-23	24
2019-03-23 21:33:15	1553401995	P11	858	837	17.16	5.61111111111111	0	2019-03-23	24
2019-03-23 22:53:15	1553406795	P11	1069	1098	15.61	4.33333333333333	0	2019-03-23	24
2019-03-24 00:13:15	1553411595	P11	1211	1332	14.69	3.61111111111111	0	2019-03-24	24
2019-03-24 01:33:15	1553416395	P11	1292	1540	14.05	2.72222222222222	0	2019-03-24	24
2019-03-24 02:53:15	1553421195	P11	1371	1718	13.55	2.33333333333333	0	2019-03-24	24
2019-03-24 04:13:15	1553425995	P11	1435	1893	13.23	1.72222222222222	0	2019-03-24	24
2019-03-24 05:33:15	1553430795	P11	1532	2048	12.92	2.11111111111111	0	2019-03-24	24
2019-03-24 06:53:15	1553435595	P11	1604	2195	12.7	1.83333333333333	0	2019-03-24	24
2019-03-24 20:13:15	1553483595	P11	793.5	837	25.21	12.8333333333333	0	2019-03-24	25
2019-03-24 21:33:15	1553488395	P11	1153	1164	21.33	13.6111111111111	0	2019-03-24	25
2019-03-24 22:53:15	1553493195	P11	1367	1395	18.58	11.2777777777778	0	2019-03-24	25
2019-03-25 00:13:15	1553497995	P11	1361	1507	16.6	11.5	0	2019-03-25	25
2019-03-25 01:33:15	1553502795	P11	1405	1670	15.53	10.6111111111111	0	2019-03-25	25
2019-03-25 02:53:15	1553507595	P11	1554	1874	15.14	10.4444444444444	0	2019-03-25	25
2019-03-25 04:13:15	1553512395	P11	1652	2004	14.82	7.72222222222222	0	2019-03-25	25
2019-03-25 05:33:15	1553517195	P11	1754	2119	14.65	7.38888888888889	0	2019-03-25	25
2019-03-25 06:53:15	1553521995	P11	1847	2198	14.47	7.38888888888889	0	2019-03-25	25
2019-03-25 20:13:15	1553569995	P11	465.6	432.5	24.41	8.5	0	2019-03-25	26
2019-03-25 21:33:15	1553574795	P11	795.2	683.3	21.09	8.27777777777778	0	2019-03-25	26
2019-03-25 22:53:15	1553579595	P11	1058	921	19.23	7.83333333333333	0	2019-03-25	26
2019-03-26 00:13:15	1553584395	P11	1337	1153	18.01	7.55555555555556	0	2019-03-26	26
2019-03-26 01:33:15	1553589195	P11	1608	1372	17.26	7.55555555555556	0	2019-03-26	26
2019-03-26 02:53:15	1553593995	P11	1787	1591	16.62	7.83333333333333	0	2019-03-26	26
2019-03-26 04:13:15	1553598795	P11	1968	1768	15.87	7.61111111111111	0	2019-03-26	26
2019-03-26 05:33:15	1553603595	P11	2002	1960	15.47	7.5	0	2019-03-26	26
2019-03-26 06:53:15	1553608395	P11	2001	2142	15.21	7.22222222222222	0	2019-03-26	26
2019-03-26 20:13:15	1553656395	P11	882	703.9	24.2	10.8333333333333	0	2019-03-26	27
2019-03-26 21:33:15	1553661195	P11	1225	985	21.94	10.4444444444444	0	2019-03-26	27
2019-03-26 22:53:15	1553665995	P11	1579	1253	20.79	8.88888888888889	0	2019-03-26	27
2019-03-27 00:13:15	1553670795	P11	1803	1488	20.08	8.55555555555556	0	2019-03-27	27
2019-03-27 01:33:15	1553675595	P11	1871	1622	19.5	8.5	0	2019-03-27	27
2019-03-27 02:53:15	1553680395	P11	2002	1758	19.14	8.61111111111111	0	2019-03-27	27
2019-03-27 04:13:15	1553685195	P11	2001	1827	18.63	9.66666666666667	0	2019-03-27	27
2019-03-27 05:33:15	1553689995	P11	1567	1558	16.8	10.6666666666667	0	2019-03-27	27
2019-03-27 06:53:15	1553694795	P11	1294	1351	15.38	9.88888888888889	0	2019-03-27	27
2019-03-27 20:13:15	1553742795	P11	587.3	422.5	18.35	9.5	0	2019-03-27	28
2019-03-27 21:33:15	1553747595	P11	836	677.7	16.73	5.44444444444444	0	2019-03-27	28
2019-03-27 22:53:15	1553752395	P11	1021	893	15.9	4.66666666666667	0	2019-03-27	28
2019-03-28 00:13:15	1553757195	P11	1211	1099	15.5	6.38888888888889	0	2019-03-28	28
2019-03-28 01:33:15	1553761995	P11	1355	1285	15.29	7.44444444444444	0	2019-03-28	28
2019-03-28 02:53:15	1553766795	P11	1521	1468	15.38	8.33333333333333	0	2019-03-28	28
2019-03-28 04:13:15	1553771595	P11	1682	1657	15.45	7.33333333333333	0	2019-03-28	28
2019-03-28 05:33:15	1553776395	P11	1779	1805	15.4	7.38888888888889	0	2019-03-28	28
2019-03-28 20:13:15	1553829195	P11	873	372.1	27.2	9.16666666666667	0	2019-03-28	29
2019-03-28 21:33:15	1553833995	P11	1160	625.6	22.52	7.44444444444444	0	2019-03-28	29
2019-03-28 22:53:15	1553838795	P11	1356	843	20.37	5.77777777777778	0	2019-03-28	29
2019-03-29 00:13:15	1553843595	P11	1498	1041	18.95	5.27777777777778	0	2019-03-29	29
2019-03-29 01:33:15	1553848395	P11	1633	1228	18.11	4.88888888888889	0	2019-03-29	29
2019-03-29 02:53:15	1553853195	P11	1834	1423	17.65	6.05555555555555	0	2019-03-29	29
2019-03-29 04:13:15	1553857995	P11	1919	1598	17.15	6.11111111111111	0	2019-03-29	29
2019-03-29 05:33:15	1553862795	P11	2001	1769	16.87	6.11111111111111	0	2019-03-29	29
2019-03-29 20:13:15	1553915595	P11	905	490	15.12	11.5	0	2019-03-29	30
2019-03-29 21:33:15	1553920395	P11	1088	798.1	14.02	9	0	2019-03-29	30
2019-03-29 22:53:15	1553925195	P11	1291	1065	14.29	6.61111111111111	0	2019-03-29	30
2019-03-30 00:13:15	1553929995	P11	1417	1296	14.26	5.55555555555556	0	2019-03-30	30
2019-03-30 01:33:15	1553934795	P11	1513	1498	14.26	4.55555555555556	0	2019-03-30	30
2019-03-30 02:53:15	1553939595	P11	1536	1677	14.11	3.61111111111111	0	2019-03-30	30
2019-03-30 04:13:15	1553944395	P11	1536	1830	14.04	3	0	2019-03-30	30
2019-03-30 05:33:15	1553949195	P11	1553	1969	14	2.83333333333333	0	2019-03-30	30
2019-03-30 20:13:15	1554001995	P11	609.3	613.3	18.99	13.4444444444444	0	2019-03-30	31
2019-03-30 21:33:15	1554006795	P11	994	1010	17.95	9.66666666666667	0	2019-03-30	31
2019-03-30 22:53:15	1554011595	P11	1261	1341	17.15	7.77777777777778	0	2019-03-30	31
2019-03-31 00:13:15	1554016395	P11	1475	1635	16.62	6.83333333333333	0	2019-03-31	31
2019-03-31 01:33:15	1554021195	P11	1575	1890	16.31	6.11111111111111	0	2019-03-31	31
2019-03-31 02:53:15	1554025995	P11	1654	2120	16.08	5.22222222222222	0	2019-03-31	31
2019-03-31 04:13:15	1554030795	P11	1733	2328	15.83	4.66666666666667	0	2019-03-31	31
2019-03-31 05:33:15	1554035595	P11	1784	2509	15.61	3.83333333333333	0	2019-03-31	31
