TIMESTAMP	EpochTime	Plot	Irga_CO2	Picarro_CO2	Picarro_Atm_Pct	ws_Temp_C	PAR_In	Date	night_index	Picarro_CO2_Eyeball_MY
2019-03-20 23:08:15	1553148495	P14	856	1454	8.62	4.38888888888889	0	2019-03-20	21	Y
2019-03-21 00:28:15	1553153295	P14	900	1676	7.9	3.94444444444445	0	2019-03-21	21	Y
2019-03-21 01:48:15	1553158095	P14	964	1896	7.516	4.16666666666667	0	2019-03-21	21	Y
2019-03-21 03:08:15	1553162895	P14	1045	2070	7.206	3.94444444444445	0	2019-03-21	21	Y
2019-03-21 04:28:15	1553167695	P14	1151	2307	7.137	4.83333333333333	0	2019-03-21	21	Y
2019-03-21 05:48:15	1553172495	P14	1102	2479	6.985	4.94444444444444	0	2019-03-21	21	Y
2019-03-21 20:28:15	1553225295	P14	787.4	901	11.14	8.33333333333333	0	2019-03-21	22	Y
2019-03-21 21:48:15	1553230095	P14	975	1125	9.85	6.38888888888889	0	2019-03-21	22	Y
2019-03-21 23:08:15	1553234895	P14	955	1298	9.08	5.38888888888889	0	2019-03-21	22	Y
2019-03-22 00:28:15	1553239695	P14	932	1408	8.61	4.66666666666667	0	2019-03-22	22	Y
2019-03-22 01:48:15	1553244495	P14	975	1466	8.32	4	0	2019-03-22	22	Y
2019-03-22 03:08:15	1553249295	P14	1000	1561	7.98	3.77777777777778	0	2019-03-22	22	Y
2019-03-22 04:28:15	1553254095	P14	1031	1724	7.943	6.22222222222222	0	2019-03-22	22	Y
2019-03-22 05:48:15	1553258895	P14	1024	1824	7.903	6.05555555555555	0	2019-03-22	22	Y
2019-03-22 20:28:15	1553311695	P14	924	1094	11.28	10.4444444444444	0	2019-03-22	23	Y
2019-03-22 21:48:15	1553316495	P14	1247	1400	10.67	10.3888888888889	0	2019-03-22	23	Y
2019-03-22 23:08:15	1553321295	P14	1231	1656	10.08	10.5555555555556	0	2019-03-22	23	Y
2019-03-23 00:28:15	1553326095	P14	1108	1828	9.54	10.6666666666667	0	2019-03-23	23	Y
2019-03-23 01:48:15	1553330895	P14	1073	1969	9.05	10.3333333333333	0	2019-03-23	23	Y
2019-03-23 03:08:15	1553335695	P14	1029	2073	8.57	8.5	0	2019-03-23	23	Y
2019-03-23 04:28:15	1553340495	P14	1012	2194	8.3	7.55555555555556	0	2019-03-23	23	Y
2019-03-23 05:48:15	1553345295	P14	853	2156	7.925	6.44444444444444	0	2019-03-23	23	N
2019-03-23 20:28:15	1553398095	P14	645	636.6	11.51	7.33333333333333	0	2019-03-23	24	Y
2019-03-23 21:48:15	1553402895	P14	694	907	10.08	5.33333333333333	0	2019-03-23	24	Y
2019-03-23 23:08:15	1553407695	P14	734.9	1118	9.32	4.05555555555555	0	2019-03-23	24	Y
2019-03-24 00:28:15	1553412495	P14	799	1289	9.05	3.44444444444445	0	2019-03-24	24	Y
2019-03-24 01:48:15	1553417295	P14	788.5	1426	8.85	2.61111111111111	0	2019-03-24	24	Y
2019-03-24 03:08:15	1553422095	P14	779	1515	8.61	2.11111111111111	0	2019-03-24	24	Y
2019-03-24 04:28:15	1553426895	P14	844	1620	8.56	1.72222222222222	0	2019-03-24	24	Y
2019-03-24 05:48:15	1553431695	P14	791.3	1668	8.28	2	0	2019-03-24	24	Y
2019-03-24 20:28:15	1553484495	P14	649	855	12.36	13.1666666666667	0	2019-03-24	25	N
2019-03-24 21:48:15	1553489295	P14	724.1	1118	11.21	13.6111111111111	0	2019-03-24	25	N
2019-03-24 23:08:15	1553494095	P14	669.7	1256	9.91	11.3333333333333	0	2019-03-24	25	N
2019-03-25 00:28:15	1553498895	P14	566.7	1166	8.7	11.4444444444444	0	2019-03-25	25	Y
2019-03-25 01:48:15	1553503695	P14	589.5	1191	8.51	11	0	2019-03-25	25	Y
2019-03-25 03:08:15	1553508495	P14	699.7	1330	8.97	9.66666666666667	0	2019-03-25	25	Y
2019-03-25 04:28:15	1553513295	P14	684.9	1462	8.94	7.61111111111111	0	2019-03-25	25	Y
2019-03-25 05:48:15	1553518095	P14	688.1	1595	9.04	7.27777777777778	0	2019-03-25	25	Y
2019-03-25 20:28:15	1553570895	P14	683.4	593.8	16.81	8.5	0	2019-03-25	26	Y
2019-03-25 21:48:15	1553575695	P14	885	856	15.31	8.27777777777778	0	2019-03-25	26	Y
2019-03-25 23:08:15	1553580495	P14	931	1094	13.99	7.88888888888889	0	2019-03-25	26	Y
2019-03-26 00:28:15	1553585295	P14	1041	1316	13.2	7.44444444444444	0	2019-03-26	26	Y
2019-03-26 01:48:15	1553590095	P14	1183	1518	12.5	7.66666666666667	0	2019-03-26	26	Y
2019-03-26 03:08:15	1553594895	P14	1158	1713	11.88	7.72222222222222	0	2019-03-26	26	Y
2019-03-26 04:28:15	1553599695	P14	1143	1835	11.16	7.55555555555556	0	2019-03-26	26	Y
2019-03-26 05:48:15	1553604495	P14	1274	1993	10.96	7.5	0	2019-03-26	26	Y
2019-03-26 20:28:15	1553657295	P14	717.3	819	11.93	10.5555555555556	0	2019-03-26	27	Y
2019-03-26 21:48:15	1553662095	P14	792.8	1080	11.73	9.88888888888889	0	2019-03-26	27	Y
2019-03-26 23:08:15	1553666895	P14	995	1342	11.87	8.83333333333333	0	2019-03-26	27	Y
2019-03-27 00:28:15	1553671695	P14	947	1538	11.91	8.61111111111111	0	2019-03-27	27	Y
2019-03-27 01:48:15	1553676495	P14	824	1637	11.47	8.5	0	2019-03-27	27	Y
2019-03-27 03:08:15	1553681295	P14	794	1751	11.41	8.61111111111111	0	2019-03-27	27	Y
2019-03-27 04:28:15	1553686095	P14	627.3	1727	10.98	10	0	2019-03-27	27	N
2019-03-27 05:48:15	1553690895	P14	454.2	1188	8.74	10.7222222222222	0	2019-03-27	27	N
2019-03-27 20:28:15	1553743695	P14	561.8	523.6	11.65	7.88888888888889	0	2019-03-27	28	Y
2019-03-27 21:48:15	1553748495	P14	679.9	758.6	11.17	5.22222222222222	0	2019-03-27	28	Y
2019-03-27 23:08:15	1553753295	P14	708.6	947	10.51	4.83333333333333	0	2019-03-27	28	Y
2019-03-28 00:28:15	1553758095	P14	650.3	1111	9.72	6.88888888888889	0	2019-03-28	28	Y
2019-03-28 01:48:15	1553762895	P14	711.9	1274	9.9	7.38888888888889	0	2019-03-28	28	Y
2019-03-28 03:08:15	1553767695	P14	728.1	1429	10.17	8.27777777777778	0	2019-03-28	28	Y
2019-03-28 04:28:15	1553772495	P14	739.2	1597	10.45	7.66666666666667	0	2019-03-28	28	Y
2019-03-28 05:48:15	1553777295	P14	642.3	1682	10.18	8.16666666666667	0	2019-03-28	28	Y
2019-03-28 20:28:15	1553830095	P14	502	476.9	12.24	9.05555555555555	0	2019-03-28	29	Y
2019-03-28 21:48:15	1553834895	P14	685.1	741.9	12.39	7.22222222222222	0	2019-03-28	29	Y
2019-03-28 23:08:15	1553839695	P14	740.2	948	12.31	5.61111111111111	0	2019-03-28	29	Y
2019-03-29 00:28:15	1553844495	P14	806	1124	12.1	5.27777777777778	0	2019-03-29	29	Y
2019-03-29 01:48:15	1553849295	P14	876	1271	11.99	5	0	2019-03-29	29	Y
2019-03-29 03:08:15	1553854095	P14	907	1428	11.75	6.16666666666667	0	2019-03-29	29	Y
2019-03-29 04:28:15	1553858895	P14	847	1487	11.32	6.16666666666667	0	2019-03-29	29	Y
2019-03-29 05:48:15	1553863695	P14	785	1615	11.08	6	0	2019-03-29	29	Y
2019-03-29 20:28:15	1553916495	P14	606	546.4	5.749	11.2222222222222	0	2019-03-29	30	Y
2019-03-29 21:48:15	1553921295	P14	713.9	814	8.19	8.27777777777778	0	2019-03-29	30	Y
2019-03-29 23:08:15	1553926095	P14	730.2	1027	8.8	6.27777777777778	0	2019-03-29	30	Y
2019-03-30 00:28:15	1553930895	P14	727.8	1203	9.14	5.22222222222222	0	2019-03-30	30	Y
2019-03-30 01:48:15	1553935695	P14	777.6	1341	9.46	4.27777777777778	0	2019-03-30	30	Y
2019-03-30 03:08:15	1553940495	P14	806	1458	9.67	3.44444444444445	0	2019-03-30	30	Y
2019-03-30 04:28:15	1553945295	P14	807	1543	9.77	2.88888888888889	0	2019-03-30	30	Y
2019-03-30 05:48:15	1553950095	P14	797.3	1613	9.59	2.66666666666667	0	2019-03-30	30	Y
2019-03-30 20:28:15	1554002895	P14	656.1	654.2	9.78	12.5	0	2019-03-30	31	Y
2019-03-30 21:48:15	1554007695	P14	824	971	10.95	9.27777777777778	0	2019-03-30	31	Y
2019-03-30 23:08:15	1554012495	P14	890	1202	10.97	7.5	0	2019-03-30	31	Y
2019-03-31 00:28:15	1554017295	P14	806	1398	10.79	6.72222222222222	0	2019-03-31	31	Y
2019-03-31 01:48:15	1554022095	P14	885	1560	11.16	5.88888888888889	0	2019-03-31	31	Y
2019-03-31 03:08:15	1554026895	P14	925	1695	11.27	5.22222222222222	0	2019-03-31	31	Y
2019-03-31 04:28:15	1554031695	P14	924	1786	11.07	4.44444444444444	0	2019-03-31	31	Y
2019-03-31 05:48:15	1554036495	P14	910	1863	11.09	3.72222222222222	0	2019-03-31	31	Y
