TIMESTAMP	EpochTime	Plot	Irga_CO2	Picarro_CO2	Picarro_Atm_Pct	ws_Temp_C	PAR_In	Date	night_index	Picarro_CO2_Eyeball_MY
2019-03-18 19:48:15	1552963695	P06	587.9	917	9.25	17.2222222222222	0	2019-03-18	19	N
2019-03-18 21:08:15	1552968495	P06	975	1068	6.848	15.4444444444444	0	2019-03-18	19	N
2019-03-18 22:28:15	1552973295	P06	1255	1163	5.702	13.1111111111111	0	2019-03-18	19	N
2019-03-18 23:48:15	1552978095	P06	1334	1035	5.004	13.9444444444444	0	2019-03-18	19	N
2019-03-19 01:08:15	1552982895	P06	1122	910	4.42	11.6666666666667	0	2019-03-19	19	N
2019-03-19 02:28:15	1552987695	P06	1242	968	4.255	9.88888888888889	0	2019-03-19	19	N
2019-03-19 03:48:15	1552992495	P06	1397	1054	4.222	8.83333333333333	0	2019-03-19	19	N
2019-03-19 05:08:15	1552997295	P06	1497	1027	4.071	7.5	0	2019-03-19	19	N
2019-03-19 06:28:15	1553002095	P06	1575	1094	4.084	7.61111111111111	0	2019-03-19	19	N
2019-03-19 19:48:15	1553050095	P06	1247	906	9.37	13.8888888888889	0	2019-03-19	20	N
2019-03-19 21:08:15	1553054895	P06	1233	853	6.159	13.7222222222222	0	2019-03-19	20	N
2019-03-19 22:28:15	1553059695	P06	1461	916	5.073	12.7777777777778	0	2019-03-19	20	N
2019-03-19 23:48:15	1553064495	P06	829	642.5	3.329	12.3888888888889	0	2019-03-19	20	Y
2019-03-20 01:08:15	1553069295	P06	1113	826	3.876	11.7777777777778	0	2019-03-20	20	Y
2019-03-20 02:28:15	1553074095	P06	1437	991	3.664	9.72222222222222	0	2019-03-20	20	Y
2019-03-20 03:48:15	1553078895	P06	1707	1076	4.326	9.44444444444444	0	2019-03-20	20	Y
2019-03-20 05:08:15	1553083695	P06	1878	1123	4.384	9.77777777777778	0	2019-03-20	20	Y
2019-03-20 06:28:15	1553088495	P06	2001	1228	4.448	9.44444444444444	0	2019-03-20	20	Y
2019-03-20 19:48:15	1553136495	P06	917	715.5	20.07	8.77777777777778	0	2019-03-20	21	Y
2019-03-20 21:08:15	1553141295	P06	1151	859	13.74	6.27777777777778	0	2019-03-20	21	Y
2019-03-20 22:28:15	1553146095	P06	1349	940	10.91	4.94444444444444	0	2019-03-20	21	Y
2019-03-20 23:48:15	1553150895	P06	1524	998	9.26	4.05555555555555	0	2019-03-20	21	Y
2019-03-21 01:08:15	1553155695	P06	1680	1042	8.23	3.77777777777778	0	2019-03-21	21	Y
2019-03-21 02:28:15	1553160495	P06	1843	1093	7.648	4.11111111111111	0	2019-03-21	21	Y
2019-03-21 03:48:15	1553165295	P06	1996	1119	7.155	4.27777777777778	0	2019-03-21	21	Y
2019-03-21 05:08:15	1553170095	P06	2002	1122	6.727	4.72222222222222	0	2019-03-21	21	Y
2019-03-21 06:28:15	1553174895	P06	2001	911	6.028	4.77777777777778	0	2019-03-21	21	N
2019-03-21 19:48:15	1553222895	P06	794.5	676.9	17.85	11.0555555555556	0	2019-03-21	22	Y
2019-03-21 21:08:15	1553227695	P06	1125	887	13.72	7.22222222222222	0	2019-03-21	22	Y
2019-03-21 22:28:15	1553232495	P06	1403	1023	11.68	6.05555555555555	0	2019-03-21	22	Y
2019-03-21 23:48:15	1553237295	P06	1644	1077	10.44	5.05555555555556	0	2019-03-21	22	Y
2019-03-22 01:08:15	1553242095	P06	1842	1098	9.51	4.27777777777778	0	2019-03-22	22	Y
2019-03-22 02:28:15	1553246895	P06	2002	1075	8.88	3.27777777777778	0	2019-03-22	22	N
2019-03-22 03:48:15	1553251695	P06	2001	1066	8.46	5.77777777777778	0	2019-03-22	22	N
2019-03-22 05:08:15	1553256495	P06	2002	1068	8.51	5.61111111111111	0	2019-03-22	22	N
2019-03-22 06:28:15	1553261295	P06	2001	968	8.45	5.66666666666667	0	2019-03-22	22	N
2019-03-22 19:48:15	1553309295	P06	1171	794.9	12.28	10.5555555555556	0	2019-03-22	23	Y
2019-03-22 21:08:15	1553314095	P06	1450	984	11.58	10.4444444444444	0	2019-03-22	23	Y
2019-03-22 22:28:15	1553318895	P06	1688	1134	10.94	10.5	0	2019-03-22	23	Y
2019-03-22 23:48:15	1553323695	P06	1933	1205	10.37	10.6111111111111	0	2019-03-22	23	Y
2019-03-23 01:08:15	1553328495	P06	2001	1201	9.69	10.4444444444444	0	2019-03-23	23	N
2019-03-23 02:28:15	1553333295	P06	2002	1136	9.11	9.44444444444444	0	2019-03-23	23	N
2019-03-23 03:48:15	1553338095	P06	2002	1123	8.76	7.88888888888889	0	2019-03-23	23	N
2019-03-23 05:08:15	1553342895	P06	2001	1083	8.46	6.88888888888889	0	2019-03-23	23	N
2019-03-23 06:28:15	1553347695	P06	2002	1000	8.02	5.27777777777778	0	2019-03-23	23	N
2019-03-23 19:48:15	1553395695	P06	830	597.3	19.43	9.5	0	2019-03-23	24	Y
2019-03-23 21:08:15	1553400495	P06	1100	749.2	13.86	6	0	2019-03-23	24	Y
2019-03-23 22:28:15	1553405295	P06	1312	835	11.24	4.66666666666667	0	2019-03-23	24	Y
2019-03-23 23:48:15	1553410095	P06	1501	894	10.19	3.77777777777778	0	2019-03-23	24	Y
2019-03-24 01:08:15	1553414895	P06	1664	905	9.5	3	0	2019-03-24	24	Y
2019-03-24 02:28:15	1553419695	P06	1804	896	8.94	2.27777777777778	0	2019-03-24	24	N
2019-03-24 03:48:15	1553424495	P06	1934	889	8.57	1.77777777777778	0	2019-03-24	24	N
2019-03-24 05:08:15	1553429295	P06	2001	913	8.41	1.83333333333333	0	2019-03-24	24	N
2019-03-24 06:28:15	1553434095	P06	2002	844	7.974	1.66666666666667	0	2019-03-24	24	N
2019-03-24 19:48:15	1553482095	P06	872	651.1	12.52	13.0555555555556	0	2019-03-24	25	N
2019-03-24 21:08:15	1553486895	P06	1128	743.6	10.42	13.5555555555556	0	2019-03-24	25	N
2019-03-24 22:28:15	1553491695	P06	1220	669	7.533	12.3333333333333	0	2019-03-24	25	N
2019-03-24 23:48:15	1553496495	P06	1313	684.8	6.942	11.6666666666667	0	2019-03-24	25	N
2019-03-25 01:08:15	1553501295	P06	1229	632.4	6.337	11	0	2019-03-25	25	N
2019-03-25 02:28:15	1553506095	P06	1367	714.7	7.306	10	0	2019-03-25	25	N
2019-03-25 03:48:15	1553510895	P06	1473	731.3	7.308	8.05555555555556	0	2019-03-25	25	N
2019-03-25 05:08:15	1553515695	P06	1582	747	7.955	7	0	2019-03-25	25	N
2019-03-25 06:28:15	1553520495	P06	1562	710.3	7.792	7.22222222222222	0	2019-03-25	25	N
2019-03-25 19:48:15	1553568495	P06	1008	673.3	24.64	8.88888888888889	0	2019-03-25	26	Y
2019-03-25 21:08:15	1553573295	P06	1290	854	19.85	8.22222222222222	0	2019-03-25	26	Y
2019-03-25 22:28:15	1553578095	P06	1547	985	16.94	7.94444444444444	0	2019-03-25	26	Y
2019-03-25 23:48:15	1553582895	P06	1784	1072	15.07	8	0	2019-03-25	26	Y
