TIMESTAMP	EpochTime	Plot	Irga_CO2	Picarro_CO2	Picarro_Atm_Pct	ws_Temp_C	PAR_In	Date	night_index	Picarro_CO2_Eyeball_MY
2019-03-25 02:23:15	1553505795	P05	774.5	973	7.12	10	0	2019-03-25	25	Y
2019-03-25 03:43:15	1553510595	P05	836	1056	7.326	8.05555555555556	0	2019-03-25	25	Y
2019-03-25 05:03:15	1553515395	P05	943	1099	7.441	7.5	0	2019-03-25	25	Y
2019-03-25 06:23:15	1553520195	P05	1026	1072	7.185	7.22222222222222	0	2019-03-25	25	N
2019-03-25 21:03:15	1553572995	P05	1064	938	20.41	8.33333333333333	0	2019-03-25	26	Y
2019-03-25 22:23:15	1553577795	P05	1223	1130	17.54	7.94444444444444	0	2019-03-25	26	Y
2019-03-25 23:43:15	1553582595	P05	1368	1306	15.83	8	0	2019-03-25	26	Y
2019-03-26 01:03:15	1553587395	P05	1517	1489	14.59	7.44444444444444	0	2019-03-26	26	Y
2019-03-26 02:23:15	1553592195	P05	1657	1658	13.79	7.77777777777778	0	2019-03-26	26	Y
2019-03-26 03:43:15	1553596995	P05	1754	1783	13.03	7.72222222222222	0	2019-03-26	26	Y
2019-03-26 05:03:15	1553601795	P05	1839	1901	12.36	7.55555555555556	0	2019-03-26	26	Y
2019-03-26 06:23:15	1553606595	P05	1952	2026	12.08	7.33333333333333	0	2019-03-26	26	Y
2019-03-26 19:43:15	1553654595	P05	598.1	695.4	13.57	12.0555555555556	0	2019-03-26	27	Y
2019-03-26 21:03:15	1553659395	P05	792.2	932	12.61	11.1111111111111	0	2019-03-26	27	Y
2019-03-26 22:23:15	1553664195	P05	974	1143	12.23	9.05555555555555	0	2019-03-26	27	Y
2019-03-26 23:43:15	1553668995	P05	1130	1339	12.05	8.5	0	2019-03-26	27	Y
2019-03-27 01:03:15	1553673795	P05	1182	1413	11.38	8.66666666666667	0	2019-03-27	27	Y
2019-03-27 02:23:15	1553678595	P05	1266	1495	11.01	8.55555555555556	0	2019-03-27	27	Y
2019-03-27 03:43:15	1553683395	P05	1333	1593	10.49	8.83333333333333	0	2019-03-27	27	Y
2019-03-27 05:03:15	1553688195	P05	993	1306	8.67	10.3888888888889	0	2019-03-27	27	N
2019-03-27 06:23:15	1553692995	P05	824	1039	6.894	10.2777777777778	0	2019-03-27	27	N
2019-03-27 21:03:15	1553745795	P05	758.3	740.7	10.05	6.22222222222222	0	2019-03-27	28	N
2019-03-27 22:23:15	1553750595	P05	836	877	9.5	5	0	2019-03-27	28	N
2019-03-27 23:43:15	1553755395	P05	859	893	8.81	5.33333333333333	0	2019-03-27	28	N
2019-03-28 01:03:15	1553760195	P05	864	861	7.88	7.55555555555556	0	2019-03-28	28	Y
2019-03-28 02:23:15	1553764995	P05	894	911	7.673	8.05555555555556	0	2019-03-28	28	Y
2019-03-28 03:43:15	1553769795	P05	935	960	7.935	7.72222222222222	0	2019-03-28	28	Y
2019-03-28 05:03:15	1553774595	P05	966	979	7.859	7.33333333333333	0	2019-03-28	28	Y
2019-03-28 06:23:15	1553779395	P05	945	939	7.428	8.11111111111111	0	2019-03-28	28	N
2019-03-28 21:03:15	1553832195	P05	871	714.2	13.71	8.66666666666667	0	2019-03-28	29	Y
2019-03-28 22:23:15	1553836995	P05	1011	878	12.56	6.11111111111111	0	2019-03-28	29	Y
2019-03-28 23:43:15	1553841795	P05	1118	1010	11.78	5.38888888888889	0	2019-03-28	29	Y
2019-03-29 01:03:15	1553846595	P05	1195	1084	10.91	5.05555555555556	0	2019-03-29	29	Y
2019-03-29 02:23:15	1553851395	P05	1265	1141	10.37	5.88888888888889	0	2019-03-29	29	Y
2019-03-29 03:43:15	1553856195	P05	1326	1171	9.68	6.11111111111111	0	2019-03-29	29	Y
2019-03-29 05:03:15	1553860995	P05	1399	1162	9.38	6.16666666666667	0	2019-03-29	29	Y
2019-03-29 06:23:15	1553865795	P05	1479	1230	9.35	5.44444444444444	0	2019-03-29	29	Y
2019-03-29 21:03:15	1553918595	P05	788.8	799.4	10.73	9.83333333333333	0	2019-03-29	30	Y
2019-03-29 22:23:15	1553923395	P05	916	977	10.88	7.16666666666667	0	2019-03-29	30	Y
2019-03-29 23:43:15	1553928195	P05	1013	1117	10.78	5.77777777777778	0	2019-03-29	30	Y
2019-03-30 01:03:15	1553932995	P05	1074	1245	10.85	4.88888888888889	0	2019-03-30	30	Y
2019-03-30 02:23:15	1553937795	P05	1110	1356	10.81	3.88888888888889	0	2019-03-30	30	Y
2019-03-30 03:43:15	1553942595	P05	1137	1470	10.76	3.22222222222222	0	2019-03-30	30	Y
2019-03-30 05:03:15	1553947395	P05	1146	1540	10.6	2.61111111111111	0	2019-03-30	30	Y
2019-03-30 06:23:15	1553952195	P05	1152	1550	10.38	2.77777777777778	0	2019-03-30	30	Y
2019-03-30 21:03:15	1554004995	P05	974	1004	16.82	10.8888888888889	0	2019-03-30	31	Y
2019-03-30 22:23:15	1554009795	P05	1068	1195	15.19	8.22222222222222	0	2019-03-30	31	Y
2019-03-30 23:43:15	1554014595	P05	1162	1341	14.09	7.16666666666667	0	2019-03-30	31	Y
2019-03-31 01:03:15	1554019395	P05	1225	1436	13.6	6.61111111111111	0	2019-03-31	31	Y
2019-03-31 02:23:15	1554024195	P05	1275	1597	13.46	5.5	0	2019-03-31	31	Y
2019-03-31 03:43:15	1554028995	P05	1299	1726	13.23	4.88888888888889	0	2019-03-31	31	Y
2019-03-31 05:03:15	1554033795	P05	1300	1707	12.69	4.16666666666667	0	2019-03-31	31	N
2019-03-31 06:23:15	1554038595	P05	1305	1734	12.46	3.38888888888889	0	2019-03-31	31	N
